Sequence, time(s), pose_x(m), pose_y(m)
95, 9.600000000, 57.085, -49.84
110, 11.100000000, 57.0662, -49.8863
111, 11.200000000, 57.0404, -49.9291
112, 11.300000000, 57.0082, -49.9674
113, 11.400000000, 56.9704, -50.0001
114, 11.500000000, 56.9279, -50.0266
115, 11.600000000, 56.8819, -50.046
116, 11.700000000, 56.8334, -50.058
117, 11.800000000, 56.7835, -50.0623
118, 11.900000000, 56.7337, -50.0588
119, 12.000000000, 56.685, -50.0474
120, 12.100000000, 56.6372, -50.0328
121, 12.200000000, 56.5901, -50.0158
122, 12.300000000, 56.5439, -49.9967
123, 12.400000000, 56.4984, -49.976
124, 12.500000000, 56.4536, -49.9538
125, 12.600000000, 56.4094, -49.9304
126, 12.700000000, 56.3658, -49.9059
127, 12.800000000, 56.3228, -49.8805
128, 12.900000000, 56.2802, -49.8543
129, 13.000000000, 56.238, -49.8274
130, 13.100000000, 56.1962, -49.7999
131, 13.200000000, 56.1548, -49.772
132, 13.300000000, 56.1136, -49.7436
133, 13.400000000, 56.0727, -49.7148
134, 13.500000000, 56.0321, -49.6857
135, 13.600000000, 55.9916, -49.6564
136, 13.700000000, 55.9513, -49.6268
137, 13.800000000, 55.9112, -49.597
138, 13.900000000, 55.8712, -49.567
139, 14.000000000, 55.8313, -49.5368
140, 14.100000000, 55.7915, -49.5065
141, 14.200000000, 55.7518, -49.4761
142, 14.300000000, 55.7122, -49.4456
143, 14.400000000, 55.6726, -49.415
144, 14.500000000, 55.6331, -49.3844
145, 14.600000000, 55.5937, -49.3536
146, 14.700000000, 55.5543, -49.3228
147, 14.800000000, 55.5149, -49.292
148, 14.900000000, 55.4756, -49.2611
149, 15.000000000, 55.4363, -49.2302
150, 15.100000000, 55.3971, -49.1992
151, 15.200000000, 55.3578, -49.1682
152, 15.300000000, 55.3186, -49.1372
153, 15.400000000, 55.2794, -49.1062
154, 15.500000000, 55.2402, -49.0752
155, 15.600000000, 55.201, -49.0441
156, 15.700000000, 55.1619, -49.013
157, 15.800000000, 55.1227, -48.9819
158, 15.900000000, 55.0836, -48.9508
159, 16.000000000, 55.0444, -48.9197
160, 16.100000000, 55.0053, -48.8886
161, 16.200000000, 54.9662, -48.8575
162, 16.300000000, 54.927, -48.8263
